image: image_141.jpg, index: 141, steering: -1.0, throttle: 0.445098876953125
image: image_499.jpg, index: 499, steering: -0.019622802734375, throttle: 0.4725494384765625
image: image_500.jpg, index: 500, steering: -0.019622802734375, throttle: 0.4725494384765625
image: image_501.jpg, index: 501, steering: -0.019622802734375, throttle: 0.4725494384765625
image: image_502.jpg, index: 502, steering: -0.019622802734375, throttle: 0.4725494384765625
image: image_503.jpg, index: 503, steering: -0.07452392578125, throttle: 0.4725494384765625
image: image_504.jpg, index: 504, steering: -0.12158203125, throttle: 0.4725494384765625
image: image_505.jpg, index: 505, steering: -0.12158203125, throttle: 0.4725494384765625
image: image_506.jpg, index: 506, steering: -0.12158203125, throttle: 0.4725494384765625
image: image_507.jpg, index: 507, steering: -0.12158203125, throttle: 0.4725494384765625
image: image_508.jpg, index: 508, steering: -0.12158203125, throttle: 0.4725494384765625
image: image_509.jpg, index: 509, steering: -0.12158203125, throttle: 0.4725494384765625
image: image_510.jpg, index: 510, steering: -0.12158203125, throttle: 0.4725494384765625
image: image_511.jpg, index: 511, steering: -0.12158203125, throttle: 0.4725494384765625
image: image_512.jpg, index: 512, steering: -0.12158203125, throttle: 0.4725494384765625
image: image_513.jpg, index: 513, steering: -0.12158203125, throttle: 0.4725494384765625
image: image_514.jpg, index: 514, steering: -0.12158203125, throttle: 0.4725494384765625
image: image_515.jpg, index: 515, steering: -0.003936767578125, throttle: 0.4725494384765625
image: image_516.jpg, index: 516, steering: 0.00390625, throttle: 0.4725494384765625
image: image_517.jpg, index: 517, steering: 0.00390625, throttle: 0.4725494384765625
image: image_518.jpg, index: 518, steering: 0.00390625, throttle: 0.4725494384765625
image: image_519.jpg, index: 519, steering: 0.00390625, throttle: 0.4725494384765625
image: image_520.jpg, index: 520, steering: 0.00390625, throttle: 0.4725494384765625
image: image_521.jpg, index: 521, steering: 0.00390625, throttle: 0.4725494384765625
image: image_522.jpg, index: 522, steering: 0.00390625, throttle: 0.4725494384765625
image: image_523.jpg, index: 523, steering: 0.058807373046875, throttle: 0.4725494384765625
image: image_524.jpg, index: 524, steering: 0.058807373046875, throttle: 0.4725494384765625
image: image_525.jpg, index: 525, steering: 0.058807373046875, throttle: 0.4725494384765625
image: image_526.jpg, index: 526, steering: 0.066650390625, throttle: 0.4725494384765625
image: image_527.jpg, index: 527, steering: 0.090179443359375, throttle: 0.4725494384765625
image: image_528.jpg, index: 528, steering: 0.184295654296875, throttle: 0.4725494384765625
image: image_529.jpg, index: 529, steering: 0.231353759765625, throttle: 0.4725494384765625
image: image_530.jpg, index: 530, steering: 0.247039794921875, throttle: 0.4725494384765625
image: image_531.jpg, index: 531, steering: 0.2862548828125, throttle: 0.4568634033203125
image: image_532.jpg, index: 532, steering: 0.33331298828125, throttle: 0.445098876953125
image: image_533.jpg, index: 533, steering: 0.36468505859375, throttle: 0.445098876953125
image: image_534.jpg, index: 534, steering: 0.36468505859375, throttle: 0.445098876953125
image: image_535.jpg, index: 535, steering: 0.36468505859375, throttle: 0.445098876953125
image: image_536.jpg, index: 536, steering: 0.36468505859375, throttle: 0.445098876953125
image: image_537.jpg, index: 537, steering: 0.388214111328125, throttle: 0.445098876953125
image: image_538.jpg, index: 538, steering: 0.388214111328125, throttle: 0.445098876953125
image: image_539.jpg, index: 539, steering: 0.388214111328125, throttle: 0.445098876953125
image: image_540.jpg, index: 540, steering: 0.215667724609375, throttle: 0.445098876953125
image: image_541.jpg, index: 541, steering: 0.184295654296875, throttle: 0.445098876953125
image: image_542.jpg, index: 542, steering: 0.137237548828125, throttle: 0.437255859375
image: image_543.jpg, index: 543, steering: 0.043121337890625, throttle: 0.437255859375
image: image_544.jpg, index: 544, steering: 0.00390625, throttle: 0.437255859375
image: image_545.jpg, index: 545, steering: 0.00390625, throttle: 0.437255859375
image: image_546.jpg, index: 546, steering: -0.309814453125, throttle: 0.437255859375
image: image_547.jpg, index: 547, steering: -0.725494384765625, throttle: 0.437255859375
image: image_548.jpg, index: 548, steering: -1.0, throttle: 0.437255859375
image: image_549.jpg, index: 549, steering: -1.0, throttle: 0.437255859375
image: image_550.jpg, index: 550, steering: -1.0, throttle: 0.437255859375
image: image_551.jpg, index: 551, steering: -1.0, throttle: 0.437255859375
image: image_552.jpg, index: 552, steering: -1.0, throttle: 0.437255859375
image: image_553.jpg, index: 553, steering: -1.0, throttle: 0.437255859375
image: image_554.jpg, index: 554, steering: -1.0, throttle: 0.437255859375
image: image_555.jpg, index: 555, steering: -1.0, throttle: 0.437255859375
image: image_556.jpg, index: 556, steering: -1.0, throttle: 0.437255859375
image: image_557.jpg, index: 557, steering: -1.0, throttle: 0.437255859375
image: image_558.jpg, index: 558, steering: -1.0, throttle: 0.437255859375
image: image_559.jpg, index: 559, steering: -1.0, throttle: 0.437255859375
image: image_560.jpg, index: 560, steering: -1.0, throttle: 0.437255859375
image: image_561.jpg, index: 561, steering: -1.0, throttle: 0.437255859375
image: image_562.jpg, index: 562, steering: -1.0, throttle: 0.437255859375
image: image_563.jpg, index: 563, steering: -1.0, throttle: 0.4568634033203125
image: image_564.jpg, index: 564, steering: -1.0, throttle: 0.4568634033203125
image: image_565.jpg, index: 565, steering: -1.0, throttle: 0.4568634033203125
image: image_566.jpg, index: 566, steering: -1.0, throttle: 0.4568634033203125
image: image_567.jpg, index: 567, steering: -1.0, throttle: 0.4568634033203125
image: image_568.jpg, index: 568, steering: -1.0, throttle: 0.4568634033203125
image: image_569.jpg, index: 569, steering: -1.0, throttle: 0.4568634033203125
image: image_570.jpg, index: 570, steering: -1.0, throttle: 0.4568634033203125
image: image_571.jpg, index: 571, steering: -1.0, throttle: 0.4568634033203125
image: image_572.jpg, index: 572, steering: -1.0, throttle: 0.4568634033203125
image: image_573.jpg, index: 573, steering: -1.0, throttle: 0.4568634033203125
image: image_574.jpg, index: 574, steering: -1.0, throttle: 0.4568634033203125
image: image_575.jpg, index: 575, steering: -1.0, throttle: 0.4568634033203125
image: image_576.jpg, index: 576, steering: -1.0, throttle: 0.4568634033203125
image: image_577.jpg, index: 577, steering: -1.0, throttle: 0.4568634033203125
image: image_578.jpg, index: 578, steering: -1.0, throttle: 0.4568634033203125
image: image_579.jpg, index: 579, steering: -1.0, throttle: 0.4568634033203125
image: image_580.jpg, index: 580, steering: -1.0, throttle: 0.4568634033203125
image: image_581.jpg, index: 581, steering: -1.0, throttle: 0.4568634033203125
image: image_582.jpg, index: 582, steering: -1.0, throttle: 0.4568634033203125
image: image_583.jpg, index: 583, steering: -1.0, throttle: 0.4568634033203125
image: image_584.jpg, index: 584, steering: -1.0, throttle: 0.4568634033203125
image: image_585.jpg, index: 585, steering: -1.0, throttle: 0.4568634033203125
image: image_586.jpg, index: 586, steering: -1.0, throttle: 0.4568634033203125
image: image_587.jpg, index: 587, steering: -1.0, throttle: 0.4568634033203125
image: image_588.jpg, index: 588, steering: -1.0, throttle: 0.4568634033203125
image: image_589.jpg, index: 589, steering: -1.0, throttle: 0.4568634033203125
image: image_590.jpg, index: 590, steering: -1.0, throttle: 0.4568634033203125
image: image_591.jpg, index: 591, steering: -1.0, throttle: 0.4568634033203125
image: image_592.jpg, index: 592, steering: -1.0, throttle: 0.4568634033203125
image: image_593.jpg, index: 593, steering: -1.0, throttle: 0.4568634033203125
image: image_594.jpg, index: 594, steering: -1.0, throttle: 0.4568634033203125
image: image_595.jpg, index: 595, steering: -1.0, throttle: 0.460784912109375
image: image_596.jpg, index: 596, steering: -1.0, throttle: 0.4686279296875
image: image_597.jpg, index: 597, steering: -1.0, throttle: 0.4686279296875
image: image_598.jpg, index: 598, steering: -1.0, throttle: 0.4725494384765625
image: image_599.jpg, index: 599, steering: -1.0, throttle: 0.4725494384765625
image: image_600.jpg, index: 600, steering: -1.0, throttle: 0.4725494384765625
image: image_601.jpg, index: 601, steering: -1.0, throttle: 0.4725494384765625
image: image_602.jpg, index: 602, steering: -1.0, throttle: 0.4725494384765625
image: image_603.jpg, index: 603, steering: -1.0, throttle: 0.4725494384765625
image: image_604.jpg, index: 604, steering: -0.819610595703125, throttle: 0.4725494384765625
image: image_605.jpg, index: 605, steering: -0.13726806640625, throttle: 0.4725494384765625
image: image_606.jpg, index: 606, steering: 0.00390625, throttle: 0.4725494384765625
image: image_607.jpg, index: 607, steering: 0.00390625, throttle: 0.4725494384765625
image: image_608.jpg, index: 608, steering: 0.00390625, throttle: 0.4725494384765625
image: image_609.jpg, index: 609, steering: 0.00390625, throttle: 0.4725494384765625
image: image_610.jpg, index: 610, steering: 0.00390625, throttle: 0.4568634033203125
image: image_611.jpg, index: 611, steering: 0.00390625, throttle: 0.4568634033203125
image: image_612.jpg, index: 612, steering: 0.00390625, throttle: 0.4568634033203125
image: image_613.jpg, index: 613, steering: 0.00390625, throttle: 0.4568634033203125
image: image_614.jpg, index: 614, steering: 0.00390625, throttle: 0.4568634033203125
image: image_615.jpg, index: 615, steering: 0.00390625, throttle: 0.4568634033203125
image: image_616.jpg, index: 616, steering: 0.00390625, throttle: 0.4568634033203125
image: image_617.jpg, index: 617, steering: 0.00390625, throttle: 0.4568634033203125
image: image_618.jpg, index: 618, steering: 0.00390625, throttle: 0.4725494384765625
image: image_619.jpg, index: 619, steering: 0.00390625, throttle: 0.445098876953125
image: image_620.jpg, index: 620, steering: 0.00390625, throttle: 0.437255859375
image: image_621.jpg, index: 621, steering: 0.00390625, throttle: 0.437255859375
image: image_622.jpg, index: 622, steering: 0.00390625, throttle: 0.4568634033203125
image: image_623.jpg, index: 623, steering: 0.00390625, throttle: 0.4568634033203125
image: image_624.jpg, index: 624, steering: 0.00390625, throttle: 0.4568634033203125
image: image_625.jpg, index: 625, steering: -0.035308837890625, throttle: 0.4568634033203125
image: image_626.jpg, index: 626, steering: -0.2470703125, throttle: 0.4568634033203125
image: image_627.jpg, index: 627, steering: -0.29412841796875, throttle: 0.460784912109375
image: image_628.jpg, index: 628, steering: -0.29412841796875, throttle: 0.4725494384765625
image: image_629.jpg, index: 629, steering: -0.29412841796875, throttle: 0.4568634033203125
image: image_630.jpg, index: 630, steering: -0.29412841796875, throttle: 0.4490203857421875
image: image_631.jpg, index: 631, steering: -0.192169189453125, throttle: 0.4490203857421875
image: image_632.jpg, index: 632, steering: -0.13726806640625, throttle: 0.4686279296875
image: image_633.jpg, index: 633, steering: -0.13726806640625, throttle: 0.4686279296875
image: image_634.jpg, index: 634, steering: -0.12158203125, throttle: 0.4686279296875
image: image_635.jpg, index: 635, steering: -0.12158203125, throttle: 0.4686279296875
image: image_636.jpg, index: 636, steering: -0.12158203125, throttle: 0.4686279296875
image: image_637.jpg, index: 637, steering: -0.12158203125, throttle: 0.4686279296875
image: image_638.jpg, index: 638, steering: -0.349029541015625, throttle: 0.4686279296875
image: image_639.jpg, index: 639, steering: -0.521575927734375, throttle: 0.4686279296875
image: image_640.jpg, index: 640, steering: -0.568634033203125, throttle: 0.4686279296875
image: image_641.jpg, index: 641, steering: -0.584320068359375, throttle: 0.4686279296875
image: image_642.jpg, index: 642, steering: -0.584320068359375, throttle: 0.4686279296875
image: image_643.jpg, index: 643, steering: -0.584320068359375, throttle: 0.4686279296875
image: image_644.jpg, index: 644, steering: -0.584320068359375, throttle: 0.4686279296875
image: image_645.jpg, index: 645, steering: -0.5294189453125, throttle: 0.4686279296875
image: image_646.jpg, index: 646, steering: -0.48236083984375, throttle: 0.4686279296875
image: image_647.jpg, index: 647, steering: -0.427459716796875, throttle: 0.4686279296875
image: image_648.jpg, index: 648, steering: -0.427459716796875, throttle: 0.4686279296875
image: image_649.jpg, index: 649, steering: -0.411773681640625, throttle: 0.4725494384765625
image: image_650.jpg, index: 650, steering: -0.364715576171875, throttle: 0.4725494384765625
image: image_651.jpg, index: 651, steering: -0.13726806640625, throttle: 0.4725494384765625
image: image_652.jpg, index: 652, steering: -0.113739013671875, throttle: 0.4725494384765625
image: image_653.jpg, index: 653, steering: -0.082366943359375, throttle: 0.4725494384765625
image: image_654.jpg, index: 654, steering: -0.082366943359375, throttle: 0.4725494384765625
image: image_655.jpg, index: 655, steering: -0.1529541015625, throttle: 0.4725494384765625
image: image_656.jpg, index: 656, steering: -0.23138427734375, throttle: 0.4725494384765625
image: image_657.jpg, index: 657, steering: -0.23138427734375, throttle: 0.4725494384765625
image: image_658.jpg, index: 658, steering: -0.23138427734375, throttle: 0.4803924560546875
image: image_659.jpg, index: 659, steering: -0.23138427734375, throttle: 0.4803924560546875
image: image_660.jpg, index: 660, steering: -0.254913330078125, throttle: 0.4803924560546875
image: image_661.jpg, index: 661, steering: -0.4039306640625, throttle: 0.4803924560546875
image: image_662.jpg, index: 662, steering: -0.505889892578125, throttle: 0.4803924560546875
image: image_663.jpg, index: 663, steering: -0.521575927734375, throttle: 0.4803924560546875
image: image_664.jpg, index: 664, steering: -0.521575927734375, throttle: 0.4803924560546875
